INSURANCE TYPE,VEHICLE TYPE,VEHICLE USE,VEHICLE MAKE,VEHICLE MODEL,VEHICLE MAKE YEAR,SUM INSURED,POLICY PREMIUM
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1140000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2011,900000.00,2160.00
Third Party,Three wheeler,Private,Piaggio ,Ape ,2014,1300000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2005,280000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1360000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2006,145000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2012,1050000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2014,1090000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2007,600000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1295000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2016,780000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2006,295000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,1998,440000.00,2160.00
Third Party,Three wheeler,Private,TVS ,King ,2015,890000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2012,995000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2009,720000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2009,750000.00,2160.00
Third Party,Three wheeler,Private,TVS ,King ,2016,865000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2011,950000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,1998,450000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2008,715000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2011,955000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2004,650000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2011,975000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2014,1300000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2011,1020000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2005,775000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2005,770000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2013,1110000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2009,750000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1195000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1300000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2012,980000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1350000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1175000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,1998,400000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2016,1135000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2013,1080000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2016,1300000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2009,820000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1130000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2010,1120000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2016,1190000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2011,1025000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1400000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2016,1230000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2009,820000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2013,1050000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1230000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2010,850000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2014,1150000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2012,1045000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,1995,335000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1230000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2012,960000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2020,1700000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2012,985000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2014,1085000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2007,450000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2009,795000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2016,1390000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2008,775000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2009,875000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2018,1435000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,1997,325000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2005,760000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2010,820000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2007,660000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2009,700000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1250000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2005,640000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2014,1150000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2003,720000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2011,885000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1210000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2007,745000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,1996,348000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2014,1165000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2012,375000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,1996,375000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2006,695000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2017,900000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2013,1050000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2005,680000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2011,895000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2010,890000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1140000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2010,1050000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2012,1050000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2012,985000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,1998,385000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2013,1100000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2006,680000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2009,720000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2007,855000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1150000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2017,1480000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2003,550000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2018,1545000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2005,620000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2013,1100000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2013,1150000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1300000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1155000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1080000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,1998,430000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2006,660000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,1995,320000.00,2160.00
Third Party,Three wheeler,Private,Piaggio ,Ape ,2011,1050000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2013,1250000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2013,1080000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2016,1350000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2007,560000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2003,550000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1260000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,1995,385000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2003,530000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2014,1100000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2014,380000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2012,1075000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2012,1230000.00,2160.00
Third Party,Three wheeler,Private,TVS ,king ,2011,625000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2014,1095000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1200000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2016,1380000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2010,700000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2009,735000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2010,900000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,1990,390000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2012,885000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2002,550000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2012,1050000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2016,1295000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2012,925000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2018,1975000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2020,1635000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2014,1120000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2014,1100000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2018,1600000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2007,690000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1150000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2010,975000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2008,725000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,1990,500000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,1993,315000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2010,930000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2011,890000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2016,1295000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2014,1260000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2007,690000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2002,485000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,1998,455000.00,2160.00
Third Party,Three wheeler,Private,TVS ,King ,2010,625000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2008,575000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2016,1325000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2017,1290000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2003,650000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2013,1030000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2017,1450000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,1998,335000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2014,950000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,1999,480000.00,2160.00
Third Party,Three wheeler,Private,Piaggio ,Ape ,2012,1085000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2012,1085000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,1999,380000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1250000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1280000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2009,860000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2014,1125000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2014,1050000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2004,520000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1200000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2005,640000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2019,1670000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2012,720000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2003,800000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2011,920000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2012,975000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1175000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2007,930000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1195000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2016,1390000.00,2160.00
Third Party,Three wheeler,Private,Piaggio ,Ape ,2011,950000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2003,450000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,1991,220000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2017,1550000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2014,1090000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2016,1380000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2002,548000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2004,590000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2016,1280000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2016,1330000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2016,1350000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2003,500000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2007,775000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2007,700000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2010,1200000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2009,850000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2005,740000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2006,650000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2008,740000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2012,850000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2007,716000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,1998,700000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2011,850000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2008,750000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2012,980000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2016,1330000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2014,1150000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2012,975000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2018,1365000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2009,820000.00,2160.00
Third Party,Three wheeler,Private,Piaggio ,Ape ,2012,1350000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2014,1185000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,1999,360000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2006,850000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2006,750000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2005,800000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2009,860000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2003,470000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2008,715000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,1995,328000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2006,840000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2016,1200000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2006,770000.00,2160.00
Third Party,Three wheeler,Private,Mahindra ,Alfa ,2019,1100000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1270000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2013,950000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1250000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2010,885000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1195000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1255000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1135000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2016,1310000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2017,1380000.00,2160.00
Third Party,Three wheeler,Private,Piaggio ,Ape ,2012,880000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2004,240000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2010,920000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2005,630000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2007,720000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2004,590000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,1998,480000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2008,650000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1320000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2013,1150000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,1998,435000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2001,585000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2016,1290000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2010,895000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2008,690000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2008,695000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2016,1320000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1185000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2020,1600000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2005,840000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2017,1300000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2014,1060000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2019,1585000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2010,885000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2005,690000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2012,1060000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2009,785000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2013,1225000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1220000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,1990,650000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,1995,340000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2012,1095000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2006,710000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2014,1095000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2002,570000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2009,765000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2006,633000.00,2160.00
Third Party,Three wheeler,Private,Bajaj ,RE ,2012,1050000.00,2160.00
Third Party,Lorry,Private,Tata ,Dimo Batta,2013,1650000.00,4650.00
Third Party,Lorry,Private,Suzuki ,Every ,2011,3650000.00,4650.00
Third Party,Lorry,Private,Tata ,Ace ,2018,3975000.00,4650.00
Third Party,Lorry,Private,Isuzu ,Elf ,2013,7200000.00,4650.00
Third Party,Lorry,Private,Tata ,207,2007,1650000.00,4650.00
Third Party,Lorry,Private,Isuzu ,Elf ,1979,1000000.00,4650.00
Third Party,Lorry,Private,Mahindra ,Maxximo ,2018,1375000.00,4650.00
Third Party,Lorry,Private,Daihatsu ,Hijet ,2017,4900000.00,4650.00
Third Party,Lorry,Private,Isuzu ,350,1994,3650000.00,4650.00
Third Party,Lorry,Private,Toyota ,Townace ,2002,3450000.00,4650.00
Third Party,Lorry,Private,Mitsubishi ,Canter ,2002,6800000.00,4650.00
Third Party,Lorry,Private,Mitsubishi ,Minicab ,2008,2675000.00,4650.00
Third Party,Lorry,Private,Toyota ,Dyna ,1993,3000000.00,4650.00
Third Party,Lorry,Private,Tata ,Ace ,2016,2650000.00,4650.00
Third Party,Lorry,Private,Tata ,Dimo Batta,2011,1240000.00,4650.00
Third Party,Lorry,Private,Tata ,Dimo Batta,2008,880000.00,4650.00
Third Party,Lorry,Private,Mahindra ,Bolero ,2017,4250000.00,4650.00
Third Party,Lorry,Private,Isuzu ,Elf ,1996,6300000.00,4650.00
Third Party,Lorry,Private,Tata ,Dimo Batta,2011,1250000.00,4650.00
Third Party,Lorry,Private,Tata ,Dimo Batta,2013,1575000.00,4650.00
Third Party,Lorry,Private,Toyota ,Dyna ,2004,9950000.00,4650.00
Third Party,Lorry,Private,Isuzu ,Elf ,2009,5500000.00,4650.00
Third Party,Lorry,Private,Tata ,Dimo Batta,2012,1340000.00,4650.00
Third Party,Lorry,Private,Tata ,Xenon ,2014,2390000.00,4650.00
Third Party,Lorry,Private,Tata ,Yodha ,2017,3300000.00,4650.00
Third Party,Lorry,Private,Tata ,Dyna ,2000,3000000.00,4650.00
Third Party,Lorry,Private,Mitsubishi ,Canter ,1991,3650000.00,4650.00
Third Party,Lorry,Private,Mahindra ,Bolero ,2018,3690000.00,4650.00
Third Party,Lorry,Private,Isuzu ,Juston ,1991,2450000.00,4650.00
Third Party,Lorry,Private,Tata ,Dimo Lokka,2015,2985000.00,4650.00
Third Party,Lorry,Private,Toyota ,Dyna ,1991,2400000.00,4650.00
Third Party,Lorry,Private,Tata ,Xenon ,2014,2595000.00,4650.00
Third Party,Lorry,Private,Tata ,Dimo Batta,2015,1900000.00,4650.00
Third Party,Lorry,Private,Tata ,Dimo Batta,2006,675000.00,4650.00
Third Party,Lorry,Private,Isuzu ,Elf ,2011,6350000.00,4650.00
Third Party,Lorry,Private,Tata ,Dimo Batta,2010,1245000.00,4650.00
Third Party,Lorry,Private,Tata ,Xenon ,2015,2500000.00,4650.00
Third Party,Lorry,Private,Foton ,Double ,2017,1700000.00,4650.00
Third Party,Lorry,Private,Toyota ,Dyna ,1998,2685000.00,4650.00
Third Party,Lorry,Private,Tata ,Dimo Lokka,2012,2050000.00,4650.00
Third Party,Lorry,Private,Isuzu ,Elf ,1991,2475000.00,4650.00
Third Party,Lorry,Private,Isuzu ,Elf ,2015,7375000.00,4650.00
